id,split,label,pred_label,score_ai,text_len_chars,domain,model_family,model,text
ai_a5dc3c124d08fdac,test,1,0,0.36918010921103,493,穿搭,qwen,qwen2.5,"标题：做核酸的小包推荐，实用又时尚[微笑R]
正文：最近因为疫情的原因，核酸检测成了日常，每天出门都要带个小包装手机、身份证这些必需品。考虑到排队时的等待时间，加上一副耳机，防晒的话太阳镜也不能少，男生的话再加个烟和车钥匙就齐全了。所以，一个大小适中、方便携带的斜挎包就成了首选，这样在做核酸的时候也不容易掉下来。

今天给大家推荐一款来自2018年的Gucci x Off-White联名款斜挎包，它不仅小巧精致，而且设计感十足。这款包包采用的是GG Supreme帆布材质，搭配Off-White标志性的箭头图案，非常有个性。虽然已经过去几年，但它的设计依旧不过时，依然很受年轻人的喜爱。

说到"
ai_f5faca90ae032db3,test,1,0,0.4398717800209329,533,情感,anthropic,claude-sonnet-4,"标题：39岁程序员有房有车，为什么总是相亲失败？
正文：坐标杭州，39岁，身高175cm，湖南人，在杭州滨江区有房有车，眼看着就要40了，真的急死了！😭

做软件开发12年了，年薪50-80万，虽然互联网行业现在不景气，但是技术过硬，还是比较稳定的。就是工作太忙了，经常加班到很晚，周末也要on call，根本没时间社交，更别说找对象了。

我这个人比较内向，不太会聊天，性格有点直男，说话比较直接。可能在职场上这样还行，但是和女生相处就不太会了。我觉得自己条件还可以啊，为什么就是找不到合适的呢？

我的要求其实不高，希望找个本地女生优先，年龄28-35岁之间，长相一般就好，主要是性格要温柔善良，"
ai_d0a9e590af0d878d,test,1,0,0.4855212134925303,705,心理,gpt,gpt-4o,"标题：我的考研复习经验分享
正文：好久没更新了，今天来分享一下我的考研复习计划！从七月开始复习，现在距离考研还有点时间，希望我的经验能对大家的备考有所帮助。
📅 7⃣️月-8⃣️月 听课：
这两个月我主要是每天花一小时跟着徐涛的课学习，基础课程我直接跳过，觉得强化课非常适合我。配合《考研核心笔记》，即使没有基础也很容易上手。马原是我重点攻克的内容，因为它的分值和难度都很大，毛中特可以适当放一放。如果时间有限，建议重点听马原部分，理解了涛涛的讲解，1000题中的问题就容易搞定了！
听课我有个小技巧：我用2倍速播放，这样能高效吸收内容，另外我还买了学姐的二手笔记，直接跟着上面的整理复习，贴近考试信"
ai_fccc52a276a9f694,test,1,0,0.28262824441171225,591,旅行,glm,glm-3,"标题：夏日玩水新去处！梧桐山桃花源溯溪线超适合亲子游
正文：夏日炎炎，带娃来梧桐山桃花源溯溪线玩水，清凉一夏！

📍地名：梧桐山•桃花源
🎫门票：免费，无需预约
👣路线：导航到“梧桐驿站”或“横排岭公交站”，自驾或公交都方便。
⚠️看到“梧桐驿站”石碑后，往前走一小段，左手边有楼梯上去，不要过水坝，走中间那个超窄的阶梯，走一两百米就到小溪了，里面还有很多潭子，不用爬山就能玩到爽！

⭐️这里特别适合亲子玩水，一开始的台阶不算难，之后都是平坦的土路，不想走远可以在第一个分岔口下去玩，小溪很浅，小朋友爱玩；也可以一直溯溪而上，但石头多，要注意安全

⭐️想去深水区游泳的，过了第一个分岔口别急着下去"
ai_dccadfed724d75b6,test,1,0,0.12727102323107634,477,学习,glm,glm-3,"标题：我的宝藏书单分享
正文：⭐️嗨，我是林小鹿。 我们一起读书，在更广阔的世界里，也许能找到更真实的自己。 -------------- 没想到，时间过得这么快，今年竟然是人民文学出版社精装版的第十五年啦。 . 这套经典文学珍藏版，一共有5本，分别是： 《傲慢与偏见》、《简·爱》、《呼啸山庄》、《德伯家的苔丝》、《飘》。 . ️说实话，一开始收到这套书，我真的不舍得碰，害怕弄坏了。 . 每本书的封面都采用了烫金工艺，摸起来特别有质感。 . 而且，每本书的书页采用的是无酸纸，太爱了，也很惊喜。 . 阅读起来，有一种在品读经典的感觉。 . 果然，这套十五周年经典没有让我失望，可以说是品质、设计的"
ai_6f119cde9cc7cd44,test,1,0,0.48891128572697906,402,情感,deepseek,deepseek-r1-250120,"标题：雨夜烟火｜被偏爱的月光其实会逃跑
正文：贺峻霖蜷缩在飘窗时，严浩翔推门进来了。 「要下雨了，霖霖过来陪我看剧好不好？」 星娜端着热巧克力站在门口笑，小兔子马克杯沿还粘着奶泡。 最近严浩翔总会突然抓住他的手腕量体温，星娜半夜悄悄来看过他三次——虽然她总说是找洗手间走错房间。 严浩翔把毛毯往他身上裹了裹，电视播放着老套的偶像剧。 突然星娜歪头蹭了蹭严浩翔的肩膀，指尖勾住他卫衣的抽绳轻轻打圈。贺峻霖突然站起来，玻璃杯在茶几磕出清脆的响。 「胃疼…你们看…我喝点热水就好。」 其实他听见了凌晨两点零七分的对话。 星娜说「他枕头下的安眠药换成维生素了吗？」严浩翔说「嘘」。 阳台被风吹开的笔记本里，贺"
ai_ff1adb2c4e845e25,test,1,0,0.16484168226831483,387,健康,deepseek,deepseek-r1-250528,"标题：五天轻断食，减了3斤目标达成啦
正文：计划搞五天轻断食的 结果第四天就减了3斤✅目标完成 贼开心了 6月回家得大吃一顿，怕反弹先悠着点加食量 4月1晨重108---5月5晨重91.5 减重16.5斤✅ 5.1晨重94.0 早 鸡蛋 中 鸡蛋 晚 鸡蛋 水1500 运动40分钟 5.2晨重93.2⬇️0.8 早 香蕉 中 香蕉 晚 香蕉 没咋喝水 运动20分钟 偷啃一把坚果 晚上七点饿疯吃了一片饼干 5.3晨重92.4⬇️0.8 早 豆奶 中 豆奶 晚 豆奶 整天没喝水喝了1000ml 没运动 下午跑厕所太爽啦之前便秘 这下舒坦得很 5.4晨重91.6⬇️0.8 ✨早 燕麦粥 沙拉 黑咖 "
ai_e508d24dba4e0caa,test,1,0,0.44018882251073804,244,健康,deepseek,deepseek-r1-250528,"标题：HPV九价预约心得[偷笑R]
正文：好多小姐妹问我在哪约的hpv9价，我是在浙江杭州红房子医院公众号上抢到的，但现在第一针基本约不到啦，都优先留给打第二第三针的人。听说本地还有几家社区诊所放苗，像文新和西溪，我刚刷约苗小程序看到西溪有个4000的套餐，多出的500块钱是hpv和tct检查费用，跟我去市妇幼花的差不多（那边检查加挂号500多），特别适合没做过筛查的姐妹冲！预约方法：1.约苗或知苗小程序、医鹿app都行；2.直接电话社区医院走线下更快哟～希望姐妹们早日上岸[派对R]"
ai_4adc84f189dcfbbe,test,1,0,0.2959251463179859,489,心理,gemini,gemini-2.0,"标题：呱呱book list | 东野圭吾《拉普拉斯的魔女》
正文：‍♂️Hi，我是爱读书的呱呱！

一起读书吧，相信总能在书中找到一些力量，变成更好的自己！✨

这是呱呱读过的第N+1本东野圭吾，虽然已经看了这么多本，但《恶意》依然是我的Top1，那种纯粹的恶意，太让人不寒而栗了。

今天要说的《拉普拉斯的魔女》，是东野圭吾老师30周年纪念作品！听说他写这本书的初衷竟然是为了…颠覆自己之前的作品？有点意思！

这本书依旧离不开对人性的探讨，还有家庭关系。书里的父爱，emm…怎么说呢，有点扭曲。为了某种执念，做出了不可理喻的选择。

结局就不剧透啦！只能说，看完之后真的感觉脑子不够用，反转反转"
ai_b3c7b7dff4b4ddaa,test,1,0,0.4209631876326408,293,健康,glm,glm-3,"标题：夏日必备！这款防晒真的好用又大碗
正文：好用又大碗，全身都能用的防晒！好用又大碗，全身都能用的防晒！以前我从来不在意身体防晒，直到朋友提醒我身上也有点黑，夏天才开始注意身体的防晒工作。在挑选了很久之后，我入手了这款性价比超高的安热沙小金瓶防晒霜。它的防晒指数很高，SPF50+PA++++，而且是清透的乳液质地，上脸之后很快就吸收了，而且不会搓泥，反而很快成膜。我平时也会把它当作妆前乳来用，感觉又省了一笔钱。再加上它的成分可以帮助肌肤抗氧化和保湿，容量也很足，足足有60克，所以不管是用在脸上还是身上都不会心疼，还能很好地抵御夏天的阳光。这个夏天我也想让自己白回来！安热沙防晒霜"
ai_0ed3b416ccbf6d9f,test,1,0,0.14170257880142004,537,职场,anthropic,claude-sonnet-4,"标题：想通了这几点，上班真的没那么痛苦了
正文：1.别人的评价关我什么事。
你觉得我做得不好可以，你有你的标准，我有我的节奏。夸我我不飘，骂我我不慌，反正工资按时到账就行。
.
2.摆烂也是一种能力。
能力不够就承认，时间不够就说，资源不够就要。实在不行就摆烂，反正急的又不是我，大不了重新找工作呗。
.
3.对事不对人，但是对人也要分人。
工作上的事咱们好好聊，生活中能帮的我肯定帮。但是如果有人故意给我使绊子，不好意思，我记仇。
.
4.学会说不是成年人的基本技能。
不是我的活我不接，没时间的事我推掉，能力范围外的我拒绝。说不定还能让领导觉得我有原则呢？
.
5.不需要所有人都喜欢我。
讨厌我"
ai_f708776457c02f88,test,1,0,0.26830714179700205,228,心理,glm,glm-3,"标题：情绪总是像过山车一样
正文：我总是控制不住自己的情绪，会突然间就低落下来，会胡思乱想，会觉得自己一无是处。会以沉默来掩饰自己的不安。总会因为别人的一句话就难过好久，很容易敏感，很容易玻璃心，不开心就会躲起来，会把关心自己的人推开。我想要很多很多的理解，一旦没有的话我就会筑起高高的壁垒。我觉得自己可能真的不适合社交。我讨厌这样的自己，一点小事就情绪失控，虽然事情本身并不严重，但情绪却像洪水一样，一会儿平静，一会儿又汹涌。对不起，我真的没法控制自己。"
ai_2b8358404c270d4a,test,1,0,0.4283909974465021,299,心理,deepseek,deepseek-v3,"标题：INFJ的独白：在混沌中寻找微光
正文：I Illuminate Hidden Truths
我照亮被掩埋的真相
I Mend Silent Cracks
我修补无声的裂痕
In Darkness, Hold Hope
在黑暗中紧握希望
I Listen to Unspoken Pain
我聆听未诉说的伤痛
I Sense Unseen Connections
我感知无形的羁绊
Invisible Hand of Compassion
如温柔之手抚平伤痕
I Weave Scattered Dreams
我将散落的梦想编织成歌
#MBTI #mbti #INFJ #infj #心灵诗句"
ai_90870a8ee3e5cb7f,test,1,0,0.47393284292060234,385,情感,gemini,gemini-1.5,"标题：心跳加速的17岁告白🙈
正文：——哎，林知夏
——干嘛？
——十七岁了，喜欢过哪个男生吗？
——没有…吧？
——一个都没有？！小学初中高中…
——真…真没有，我好像没怎么关注过这些…
——那女生呢？幼儿园，小学，初中，高中…现在呢？有喜欢的女生吗？
——你…你干嘛问这个？你是老师吗？要告家长吗？！
——不是啦，我就是…好奇，十七岁不算早恋啊！
——你…你不会是…歧视…歧视异性恋吧？！
——我歧视我自己？！
——你…你什么意思啊？！
——我说…我喜欢女生…
——啊？！！😳 喜欢谁啊？…我绝对不会说出去的！要是我说出去，我就直播吃翔！当然，你不想说也没关系啦～
——这问题好像是你先问我的，公"
ai_01ddfb3dd96d69fa,test,1,0,0.47062843302562035,766,健康,gpt,gpt-4.1,"标题：宝宝接种麻腮风疫苗后发热反应记录经验分享
正文：我们家宝宝今年九个月，9月30号去打了疫苗，打的是麻腮风疫苗的第一针。其实我心里有点紧张，之前在网上查资料，都说可能会有发烧、出疹的反应，尤其担心发烧会影响宝宝的身体发育。问了疫苗接种点的工作人员，她说正常不必太担心，只要体温超过38.5℃就要用点退烧药。于是我提前准备了美林幼儿退烧滴剂，打完疫苗后就带宝宝去妇幼门诊开了一盒备用。医生也说，除了发烧之外，可能会出现幼儿急疹，疹子会在1-2天内自行消退，体温持续高烧就要及时降温或就医。我们就开始每天密切观察宝宝的体温变化。 第五天的晚上，宝宝突然开始发热，体温在38℃左右徘徊，用温水擦身体、贴"
ai_2a38d22a0b967e08,test,1,0,0.03719896143466227,760,穿搭,glm,glm-3,"标题：如何培养高情商宝宝？
正文：今天分享下如何培养高情商宝宝 感觉小初一的情商是朋友们都夸的 大方不认生 说话也很有礼貌 如果父母情商不高 怎么提高孩子的情商呢 第一 父母要学会管理自己的情绪 总是急躁催促孩子 爱发脾气的父母 孩子情商肯定不会高 要给孩子一个轻松自在的环境 第二 多抱抱孩子 多夸夸孩子 用孩子能感受到的爱去滋养她 不要像老一辈那样把爱藏起来 （在充满爱的环境里 孩子会更大方 不怯场） 第三 真诚地给孩子自由 不要过度规划她的成长路线 你走过的路不一定适合她 每个孩子都有自己的特点 教育应该是爱与自由的结合 不自由的孩子 可能飞得快但飞不远♥️ 或者飞得远但飞不高（可以意会）"
ai_1a37640cb3f04241,test,1,0,0.44935059523708026,300,情感,qwen,qwen3,"标题：青岛的温柔与自由~
正文：海风咸咸的 景色却甜甜的 这里有红瓦绿树的浪漫 却没有过度喧嚣的商业感 青岛的海有种慵懒的美 浪花打在礁石上碎成星星点点的光 我家那个小吃货最爱的是沿海骑行道 每天都能看见三五成群的单车队伍 骑着小电驴穿梭在八大关的梧桐树影里 在渔人码头边晃悠 停在海鲜市场的摊位前挑龙虾 总跟我念叨厦门太适合生活了 恰逢周末 遇见好多赶海的爷孙 挖蛤蜊的 捕小蟹的 这种慢节奏的日常 让人放松又充满期待 走在老城区的石板路上 听着德式建筑里的钢琴声 海风卷着啤酒花的味道 轻爽又治愈 真想牵着你的手住在这里 陪你挖沙蟹 逛早市 一起看有轨电车叮叮当当驶过 一起数着浪花回家 喜欢青岛"
ai_9418cd12e9740e06,test,1,0,0.490470665028497,104,情感,gpt,gpt-o4,"标题：06后高考完想恋爱？
正文：06年男生，刚开完高考 身高180+ 长相普通 慢热又有点社恐 想找个1v1的长久关系 真心对待不花心 平时喜欢打游戏、追剧 这暑假打算去健身 不挑外貌 恋爱观就是细水长流～"
ai_ee4d9204134da858,test,1,0,0.40042923034557265,547,学习,deepseek,deepseek-v3,"标题：卡地亚传奇：从学徒到珠宝帝国的百年传承
正文：[种草R] 书名：《卡地亚家族传》
[种草R]作者：（英）弗朗西斯卡.卡地亚.布里克尔
[种草R]出版社：中信出版集团
[钱袋R]
谁能想到，如今拍卖会上动辄千万的卡地亚古董珠宝，最初竟源于一个巴黎学徒的梦想？1847年，27岁的路易-弗朗索瓦.卡地亚接手师傅的珠宝工坊时，恐怕也没料到这个决定会改变整个珠宝史。
[钱袋R]
书中揭秘了超多有趣细节：欧仁妮皇后当年在卡地亚只买了套银器，却让店铺身价暴涨！原来顶级品牌的流量密码，早在160年前就被皇室认证过了[笑哭R]
[钱袋R]
最打动我的是卡地亚三兄弟的约定——要把品牌做成「珠宝界的拿破仑」。"
ai_110e5d3ac2d6eaeb,test,1,0,0.2101697692735978,440,运动,anthropic,claude-3-7-sonnet,"标题：运动后按摩真的很重要！这款筋膜枪我用了一个月✨
正文：相信很多小仙女都有健身减脂的经历吧[皱眉R][皱眉R]但是你们有没有做对呢❓比如说HIIT训练后，有些姐妹就直接休息了，没有做舒展和按摩，这样容易形成肌肉团块的呀！[失望R]这时候我们就需要一个好帮手～筋膜枪！[萌萌哒R]

最近一直在用的这款优越筋膜枪真的是我尝试过最好用的一款✔️比之前那些网红款要专业太多了～[失望R]别的筋膜枪拿起来总感觉很不顺手，但这款的手柄是人体工学设计的，握感特别舒服[飞吻R]

而且我们用筋膜枪按摩的时候肯定会出汗嘛[色色R]，这款有特殊的散热设计，完全不用担心汗水伤害电机哦[飞吻R]它还有6种不同的按摩"
ai_2534fa2d2aeeb3e0,test,1,0,0.011453632066358776,618,美食,glm,glm-3,"标题：郑州探店☞踩雷的日料店(海天一色) 也是被朋友安利来的，宣传视频拍的跟海景一样，我去的时候感觉像在地下室[失望R][失望R]
正文：到底是因为下雨呢还是因为我呢[害羞R][害羞R][飞吻R] 一进门呢全是小姐姐[哇R][哇R]而且颜值都很高装修是日式风，连筷子都好有特色[笑哭R][笑哭R] 总消费:280 人数:2人 推荐指数:⭐(是给颜值和环境打的[惊恐R]) 1.三文鱼刺身 68元 其实这个价位在日料店是不贵的，他家的三文鱼也是蛮新鲜的，可惜就是在于摆盘了，我当时要的是双人份，摆盘有点随意，看起来像菜市场刚拿来的[叹气R]有想过让他换一份，可惜服务员态度一般，算了 2、天妇罗 低下的"
ai_a74f1b7145cd3d85,test,1,0,0.35387356842498385,1296,职场,gpt,gpt-o3,"标题：26届银行秋招冲刺攻略｜暑期备考正当时
正文：其实现在正是26届准备银行秋招的黄金时期，25届春招几乎已经结束，再加上不少银行已经公布了26届的招录时间安排，距离各大行笔试的时间已经不多了。趁着暑假备考，为自己的金融职业道路打下坚实基础，大家快来看看各大银行的招聘时间和报名方式吧！

【各大银行秋招时间节点】
■ 中国银行（25、26届）：网申时间为9.9-10.8，笔试定在9.30/10.28
■ 工商银行（25、26届）：网申9.7-10.11，笔试安排在11.11
■ 农业银行（25、26届）：网申时间为9.7-9.27，笔试在11月11日
■ 建设银行（25、26届）：网申从9."
ai_2e7bb156aca6c2cb,test,1,0,0.41665730522136746,200,健康,deepseek,deepseek-r1-250120,"标题：塑形100天苦与甜 | 从肉肉妞到线条感
正文：初始体重175斤→今日135.4斤 | 打卡第87天
昨天火锅局放肆吃 今早惊喜↓0.3斤 (≧∇≦)ﾉ
秋天运动竟然也要换三件湿衣服ಠ_ಠ 擦汗纸巾用超快

✦第一阶段150斤✅撒花
✦第二阶段130斤已达成√
✦最终目标125斤加载中（马甲线我来辣!!)
#塑形打卡 #暴汗日常 #健身前后大对比
#好女不过百的flag又倒了 #体重管理大师"
ai_887c5a58f9cf16ee,test,1,0,0.48229897695819857,454,情感,deepseek,deepseek-r1-250528,"标题：心碎日常，为了娃我还在撑
正文：今早为了娃的奶粉钱跟渣男又干架了。是我先忍不住跟他要生活费，他愣是不搭理，催了三四天一分不肯给，气到我推了他几下。结果他起来就扇我耳光，整个场面被四岁的儿子撞见。最后擦干泪送儿子去幼儿园，路上儿子说妈妈被爸爸打了，眼泪差点掉下来。 感觉这日子快过不下去啦，一直在忍啊忍啊。上次闹是在6月，就为点鸡毛蒜皮小事吵。现在连奶粉钱都抠门，当初我2022年起不上班时他给6000，现在吵过就缩成2000块，这个月直接装傻。真想不通，工资好几万的人怎么这么吝啬对亲骨肉。渣男除了上班，家里啥都不管。从没送过娃上学，一件衣服没洗过，碗筷都不碰，更别说带娃出去玩过，家里活全是我"
ai_d60f613cdb4b7132,test,1,0,0.43887788822618184,500,健康,gpt,gpt-o3,"标题：潍坊入职体检全攻略～经验分享
正文：我上周六刚在潍坊中医院做了入职体检，特意整理了一份体检小攻略，给大家做参考～（之前网上关于潍坊体检的相关信息几乎找不到，这份笔记希望帮到你）

【1】单位对体检医院有没有特别要求？
比如是否要求三甲、区级以上医院？在潍坊的话，潍坊中医院完全能满足这些要求，无需担心！

【2】体检套餐项目怎么看？
不同单位要求差别大，有的只需要简单的常规检查和血常规，有的则还要加上胸透、尿检、心电图等项目。到了医院后，只需按照流程挂号，告诉医护人员你需要的项目，他们会帮助你安排，全都覆盖单位要求的内容。

【3】是否需要提前预约？
通常来说网上是可以预约的，不过现场挂号"
